FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.37a-OX-CO2	File version:	1.15
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0,06250000	5,8	-146	0,0	-1,9	6,3	-0,1	-6,5	2,3	
0,06640625	4,5	-166	-0,2	-2,8	5,8	-0,1	-6,0	1,8	
0,07031250	3,4	-137	-0,0	-2,9	5,3	-0,3	-5,8	1,8	
0,07421875	3,0	-161	-0,2	-1,9	5,9	-0,3	-6,4	1,9	
0,07812500	3,4	-209	-0,3	-2,5	5,4	-0,3	-6,4	1,6	
0,08203125	3,7	-158	0,1	-1,9	5,1	-0,1	-5,8	1,8	
0,08593750	6,9	-118	-0,3	-1,9	5,9	-0,3	-6,7	1,7	
0,08984375	7,3	-148	0,1	-2,6	6,2	-0,3	-5,7	1,9	
0,09375000	7,9	-181	0,1	-1,9	5,2	-0,3	-7,2	1,6	
0,09765625	7,3	-152	-0,2	-1,9	4,1	-0,1	-6,4	2,1	
0,10156250	7,9	-192	0,2	-2,6	5,3	-0,1	-6,2	2,0	
0,10546875	7,4	-195	-0,4	-1,5	6,1	-0,1	-6,3	2,0	
0,10937500	6,4	-186	-0,0	-2,7	5,3	-0,1	-6,5	2,2	
0,11328125	4,2	-84	-0,1	-2,6	5,7	-0,1	-6,7	1,8	
0,11718750	4,6	-159	0,3	-1,5	5,7	-0,1	-7,2	2,0	
0,12109375	4,6	-57	-0,2	-1,8	6,5	-0,1	-6,7	1,9	
0,12500000	4,4	-119	0,3	-2,2	4,8	-0,1	-6,0	2,1	
0,12890625	3,1	-141	-0,2	-1,6	5,5	-0,1	-6,0	2,1	
0,13281250	3,5	-174	0,0	-2,1	5,4	-0,1	-5,3	2,1	
0,13671875	2,7	-169	0,0	-3,0	5,0	-0,1	-5,9	2,0	
0,14062500	3,4	-209	-0,1	-2,3	4,9	-0,1	-5,4	1,8	
0,14453125	3,0	-115	-0,2	-2,0	6,0	-0,1	-6,6	2,0	
0,14843750	2,3	-190	0,2	-1,8	5,3	-0,1	-6,7	1,7	
0,15234375	5,0	-118	0,2	-1,0	5,0	-0,1	-6,3	1,9	
0,15625000	3,5	-172	-0,2	-2,0	6,0	-0,1	-6,0	2,5	
0,16015625	5,4	-150	-0,5	-1,5	5,6	-0,1	-6,4	2,1	
0,16406250	4,5	-220	-0,1	-1,2	5,8	-0,1	-6,4	1,8	
0,16796875	3,4	-175	-0,3	-1,9	5,5	-0,1	-5,7	1,6	
0,17187500	3,5	-79	-0,4	-1,8	5,9	-0,3	-6,5	1,5	
0,17578125	5,1	-162	-0,1	-2,2	5,5	-0,3	-5,6	2,3	
0,17968750	3,2	-140	0,3	-2,0	5,9	-0,3	-6,0	1,8	
0,18359375	4,2	-150	-0,1	-3,3	5,9	-0,1	-5,9	2,3	
0,18750000	4,4	-167	-0,3	-1,6	6,5	-0,1	-6,6	2,1	
0,19140625	4,8	-178	0,4	-2,6	5,2	-0,3	-6,1	2,0	
0,19531250	2,8	-172	-0,3	-2,2	5,1	-0,3	-6,2	2,1	
0,19921875	3,9	-216	-0,1	-1,3	4,9	-0,3	-5,8	1,7	
0,20312500	4,3	-134	0,0	-1,4	5,8	-0,1	-6,4	2,1	
0,20703125	2,4	-248	-0,1	-0,8	4,8	-0,1	-5,7	2,0	
0,21093750	3,9	-183	-0,4	-2,4	6,3	-0,1	-7,4	2,1	
0,21484375	3,8	-182	0,5	-2,1	5,6	-0,1	-6,4	1,9	
0,21875000	4,7	-199	-0,0	-2,2	4,7	-0,1	-5,4	1,8	
0,22265625	4,5	-260	0,0	-1,9	5,6	-0,1	-6,2	2,0	
0,22656250	6,9	-185	-0,1	-2,0	5,3	-0,1	-6,4	2,0	
0,23046875	4,8	-251	-0,2	-1,8	5,1	-0,1	-5,5	2,1	
0,23437500	5,3	-172	0,3	-1,7	5,6	-0,1	-6,4	1,6	
0,23828125	5,5	-167	-0,4	-2,2	6,1	-0,1	-6,5	2,0	
0,24218750	5,7	-166	0,1	-1,2	5,6	-0,1	-6,1	1,9	
0,24609375	5,2	-115	-0,1	-2,2	5,4	-0,1	-6,0	2,0	
0,25000000	5,3	-180	0,0	-2,1	5,5	-0,1	-6,1	1,5	
0,25390625	4,8	-89	-0,4	-2,0	5,5	-0,1	-6,6	2,0	
0,25781250	6,1	-98	-0,2	-2,5	5,4	-0,1	-6,5	2,1	
0,26171875	6,4	-294	0,0	-1,6	5,3	-0,1	-6,4	1,9	
0,26562500	6,2	-141	-0,1	-2,8	5,2	-0,1	-5,8	2,2	
0,26953125	7,9	-216	0,2	-1,9	5,5	-0,1	-6,5	2,0	
0,27343750	6,5	-234	0,0	-1,4	5,6	-0,1	-6,3	2,3	
0,27734375	4,8	-171	-0,1	-2,5	5,5	-0,1	-6,2	1,7	
0,28125000	4,3	-166	-0,1	-2,3	6,0	-0,1	-6,2	1,7	
0,28515625	4,9	-157	0,3	-2,2	6,2	-0,1	-6,1	1,8	
0,28906250	5,0	-173	-0,2	-1,4	4,9	-0,1	-6,2	2,1	
0,29296875	4,5	-100	0,3	-2,4	5,9	-0,1	-5,9	2,0	
0,29687500	4,0	-165	0,0	-1,4	5,6	-0,1	-6,8	1,7	
0,30078125	2,7	-146	0,0	-1,3	6,2	-0,1	-6,3	1,8	
0,30468750	3,8	-122	-0,0	-1,7	5,2	-0,1	-5,7	1,4	
0,30859375	3,5	-172	0,3	-2,0	5,5	-0,1	-6,0	1,9	
0,31250000	2,9	-154	-0,1	-3,5	5,2	-0,1	-6,0	2,1	
0,31640625	3,5	-206	-0,1	-2,0	5,8	-0,1	-6,3	2,0	
0,32031250	4,5	-296	-0,2	-2,2	6,0	-0,1	-6,2	2,4	
0,32421875	4,4	-156	0,0	-2,5	6,3	-0,1	-6,1	2,2	
0,32812500	4,9	-146	0,2	-2,3	5,7	-0,3	-5,6	2,1	
0,33203125	6,3	-239	-0,3	-1,4	5,2	-0,3	-6,6	1,8	
0,33593750	6,0	-127	-0,0	-2,4	5,5	-0,3	-5,8	1,7	
0,33984375	5,5	-116	0,2	-2,4	6,2	-0,1	-6,8	1,7	
0,34375000	5,9	-138	0,0	-2,2	5,3	-0,1	-6,5	1,9	
0,34765625	5,5	-124	-0,3	-1,5	6,2	-0,1	-6,1	1,8	
0,35156250	4,8	-129	-0,2	-1,3	5,3	-0,1	-6,2	1,7	
0,35546875	5,8	-153	-0,2	-2,5	4,9	-0,1	-6,6	1,8	
0,35937500	5,6	-233	-0,4	-1,9	5,5	-0,1	-6,2	2,5	
0,36328125	4,8	-187	-0,1	-2,1	5,4	-0,1	-5,6	1,9	
0,36718750	5,3	-99	-0,2	-1,7	5,3	-0,3	-6,8	1,8	
0,37109375	4,7	-216	0,0	-1,4	5,9	-0,3	-6,8	2,5	
0,37500000	7,7	-211	0,0	-2,6	5,1	-0,3	-6,7	2,0	
0,37890625	5,5	-242	-0,2	-2,5	5,8	-0,1	-6,1	1,9	
0,38281250	5,2	-149	-0,1	-2,7	5,9	-0,1	-5,8	2,2	
0,38671875	4,0	-143	-0,2	-2,3	5,2	-0,1	-5,8	1,8	
0,39062500	4,7	-232	-0,1	-3,0	5,6	-0,1	-5,7	1,8	
0,39453125	4,1	-216	0,1	-2,1	4,8	-0,1	-5,7	1,8	
0,39843750	3,7	-124	0,4	-1,6	6,0	-0,1	-6,5	1,5	
0,40234375	4,8	-154	-0,2	-2,1	6,1	-0,1	-6,0	2,0	
0,40625000	5,1	-170	-0,3	-2,9	6,0	-0,1	-5,3	2,1	
0,41015625	4,0	-162	0,1	-2,1	5,5	-0,1	-5,9	2,1	
0,41406250	4,1	-66	-0,1	-2,0	5,1	-0,1	-5,0	1,9	
0,41796875	5,9	-188	-0,1	-1,9	6,2	-0,1	-5,8	2,1	
0,42187500	6,6	-302	-0,1	-2,0	5,8	-0,1	-6,5	2,1	
0,42578125	3,6	-31	-0,2	-1,5	5,4	-0,1	-6,6	2,0	
0,42968750	4,1	-141	-0,5	-1,9	5,4	-0,1	-6,2	1,8	
0,43359375	1,9	-183	-0,4	-1,7	5,5	-0,1	-6,9	2,1	
0,43750000	2,1	-47	0,1	-1,7	4,8	-0,3	-7,1	2,0	
0,44140625	4,1	-118	0,0	-2,3	6,0	-0,3	-7,0	1,9	
0,44531250	3,1	-145	0,4	-1,3	6,0	-0,3	-6,1	2,0	
0,44921875	4,6	-112	-0,2	-1,9	5,5	-0,1	-7,0	1,7	
0,45312500	3,6	-175	-0,3	-1,8	4,7	-0,1	-6,2	2,1	
0,45703125	4,3	-189	-0,2	-1,0	5,7	-0,3	-5,6	1,7	
0,46093750	5,9	-133	-0,1	-1,9	5,9	-0,3	-6,9	1,8	
0,46484375	7,0	-132	0,1	-2,3	6,0	-0,3	-6,0	2,2	
0,46875000	6,5	-187	-0,3	-2,3	6,1	-0,1	-5,5	1,7	
0,47265625	4,9	-173	0,1	-2,5	5,6	-0,1	-6,0	1,8	
0,47656250	5,6	-207	-0,2	-1,6	5,0	-0,1	-6,8	2,0	
0,48046875	3,6	-210	-0,2	-1,3	5,7	-0,1	-6,5	1,8	
0,48437500	4,0	-129	0,2	-1,9	5,7	-0,1	-6,0	2,2	
0,48828125	3,2	-139	0,0	-2,4	5,2	-0,1	-6,9	2,0	
0,49218750	5,3	-138	-0,3	-2,4	5,8	-0,1	-7,3	2,2	
0,49609375	4,7	-250	-0,2	-2,7	5,4	-0,1	-5,2	1,9	
0,50000000	5,0	-107	-0,0	-2,8	5,5	-0,1	-6,5	2,0	
0,50390625	4,7	-187	-0,1	-1,3	6,2	-0,1	-6,0	1,6	
0,50781250	4,3	-68	0,0	-2,0	6,3	-0,1	-6,9	1,9	
0,51171875	4,4	-97	0,1	-1,9	5,4	-0,1	-6,3	2,2	
0,51562500	5,8	-119	0,0	-1,7	5,1	-0,3	-5,8	1,4	
0,51953125	5,1	-199	-0,0	-2,4	5,4	-0,4	-6,2	1,6	
0,52343750	3,5	-143	0,3	-2,1	5,5	-0,4	-6,6	2,0	
0,52734375	3,7	-193	-0,0	-2,3	5,7	-0,3	-6,8	1,9	
0,53125000	3,6	-167	-0,3	-2,9	6,2	-0,1	-5,3	1,5	
0,53515625	3,6	-254	-0,1	-1,7	5,3	-0,1	-6,3	2,3	
0,53906250	4,4	-136	-0,2	-2,1	6,2	-0,1	-7,2	1,8	
0,54296875	6,1	-155	-0,3	-3,1	5,1	-0,1	-5,7	2,1	
0,54687500	2,8	-191	-0,3	-1,7	5,8	-0,1	-7,0	1,8	
0,55078125	2,5	-177	-0,4	-2,1	6,0	-0,1	-6,3	2,1	
0,55468750	4,0	-96	-0,1	-2,2	5,7	-0,3	-6,4	1,8	
0,55859375	4,1	-102	0,0	-2,0	5,2	-0,3	-6,8	1,8	
0,56250000	4,8	-206	0,1	-2,0	5,5	-0,3	-6,3	1,5	
0,56640625	4,9	-156	0,1	-1,6	5,5	-0,1	-6,5	1,6	
0,57031250	3,7	-174	-0,0	-2,8	5,5	-0,1	-6,0	1,8	
0,57421875	4,2	-174	-0,1	-2,1	6,3	-0,1	-5,8	1,6	
0,57812500	4,1	-229	0,2	-2,3	5,6	-0,1	-6,0	1,7	
0,58203125	3,9	-114	-0,1	-2,3	5,3	-0,1	-6,1	1,8	
0,58593750	3,2	-229	-0,2	-1,3	6,2	-0,1	-6,5	2,0	
0,58984375	3,1	-216	-0,3	-1,9	5,6	-0,1	-5,7	2,2	
0,59375000	5,0	-191	0,0	-1,8	5,7	-0,1	-6,6	1,7	
0,59765625	3,6	-192	0,2	-2,8	6,4	-0,1	-5,4	1,5	
0,60156250	4,2	-168	0,1	-3,2	5,2	-0,1	-6,2	2,0	
0,60546875	3,3	-171	-0,1	-2,0	5,6	-0,1	-5,2	1,8	
0,60937500	4,3	-167	-0,2	-2,3	6,7	-0,1	-6,3	2,1	
0,61328125	3,7	-200	0,1	-1,8	5,5	-0,1	-6,3	2,2	
0,61718750	5,8	-165	-0,1	-2,4	5,6	-0,1	-6,0	2,0	
0,62109375	4,3	-234	-0,1	-1,8	5,1	-0,1	-5,9	2,2	
0,62500000	5,1	-183	-0,2	-1,9	5,4	-0,1	-5,5	2,0	
0,62890625	3,5	-118	0,1	-2,2	5,3	-0,1	-6,2	2,0	
0,63281250	4,6	-144	0,0	-1,8	4,9	-0,1	-5,9	1,4	
0,63671875	3,9	-172	0,0	-2,2	5,7	-0,1	-5,9	1,9	
0,64062500	2,7	-200	0,3	-2,0	5,6	-0,1	-6,7	2,1	
0,64453125	4,6	-241	-0,1	-2,2	5,7	-0,1	-6,0	2,4	
0,64843750	3,0	-125	-0,3	-1,5	5,4	-0,1	-6,9	1,6	
0,65234375	3,6	-155	-0,2	-2,5	4,9	-0,1	-6,6	2,0	
0,65625000	4,1	-248	-0,2	-2,3	4,9	-0,1	-6,4	2,1	
0,66015625	4,4	-116	-0,3	-2,8	5,8	-0,1	-5,6	2,0	
0,66406250	3,5	-225	-0,3	-0,9	4,8	-0,1	-6,2	2,2	
0,66796875	3,9	-118	-0,1	-3,3	5,3	-0,1	-5,7	1,5	
0,67187500	4,2	-177	-0,2	-2,2	5,4	-0,1	-6,3	2,0	
0,67578125	3,3	-195	-0,1	-2,8	5,0	-0,1	-5,8	2,0	
0,67968750	1,6	-180	-0,1	-2,2	5,1	-0,1	-6,9	1,8	
0,68359375	4,9	-104	-0,3	-1,8	5,2	-0,1	-6,1	1,5	
0,68750000	4,2	-159	0,1	-1,9	5,8	-0,1	-6,5	2,0	
0,69140625	5,6	-174	-0,2	-2,8	5,6	-0,1	-5,9	1,9	
0,69531250	7,3	-212	-0,2	-2,2	5,3	-0,1	-6,5	1,9	
0,69921875	6,1	-128	-0,0	-1,7	5,3	-0,1	-6,9	1,8	
0,70312500	5,6	-89	-0,2	-2,3	6,7	-0,1	-6,8	1,8	
0,70703125	5,5	-174	-0,2	-1,8	5,9	-0,1	-5,9	2,2	
0,71093750	4,7	-164	-0,0	-2,9	5,6	-0,1	-6,5	2,2	
0,71484375	4,5	-237	0,0	-2,1	5,0	-0,1	-6,1	2,4	
0,71875000	3,7	-198	0,2	-2,1	5,0	-0,1	-7,1	1,8	
0,72265625	3,6	-196	-0,1	-2,5	4,8	-0,1	-6,1	1,8	
0,72656250	4,8	-155	0,3	-2,3	5,4	-0,1	-6,2	1,6	
0,73046875	4,0	-107	0,0	-2,2	5,9	-0,1	-6,8	1,6	
0,73437500	5,8	-145	-0,2	-1,9	5,4	-0,1	-5,7	2,0	
0,73828125	6,8	-84	0,0	-2,0	5,3	-0,1	-6,0	1,7	
0,74218750	5,6	-172	0,0	-2,4	5,3	-0,1	-6,8	1,8	
0,74609375	5,5	-172	-0,1	-2,1	5,1	-0,1	-6,6	2,0	
0,75000000	6,1	-118	0,0	-2,7	5,4	-0,1	-6,2	2,1	
0,75390625	4,6	-229	0,0	-1,8	4,9	-0,1	-5,2	2,1	
0,75781250	4,8	-173	0,1	-1,7	5,1	-0,1	-6,2	1,9	
0,76171875	5,7	-176	0,3	-3,5	5,4	-0,1	-6,6	1,7	
0,76562500	4,5	-232	-0,3	-2,6	5,9	-0,1	-5,9	2,0	
0,76953125	3,9	-298	-0,4	-1,4	4,7	-0,1	-6,1	2,3	
0,77343750	4,3	-218	-0,3	-1,9	6,0	-0,1	-5,9	2,0	
0,77734375	3,2	-156	-0,0	-1,4	5,3	-0,1	-6,6	1,5	
0,78125000	5,4	-82	-0,2	-1,9	5,1	-0,1	-5,9	1,8	
0,78515625	4,0	-71	-0,5	-2,1	5,0	-0,1	-7,5	1,6	
0,78906250	5,7	-183	-0,1	-2,1	5,5	-0,1	-6,1	1,7	
0,79296875	4,7	-269	-0,2	-1,4	6,5	-0,1	-6,8	2,0	
0,79687500	4,3	-179	0,1	-2,1	5,3	-0,1	-6,9	1,8	
0,80078125	4,1	-176	-0,1	-2,0	5,5	-0,1	-6,6	2,0	
0,80468750	5,2	-153	0,2	-1,5	5,5	-0,1	-6,4	1,8	
0,80859375	4,0	-180	0,1	-2,3	6,1	-0,1	-6,4	1,7	
0,81250000	5,2	-207	0,2	-1,4	5,8	-0,1	-6,0	2,2	
0,81640625	4,2	-184	0,1	-2,3	5,9	-0,1	-6,7	2,1	
0,82031250	4,0	-172	0,2	-2,3	5,0	-0,1	-6,2	1,9	
0,82421875	5,2	-181	-0,0	-2,4	4,8	-0,1	-6,5	2,2	
0,82812500	3,9	-191	0,0	-2,8	5,6	-0,1	-6,1	2,1	
0,83203125	4,7	-192	0,1	-1,4	5,9	-0,1	-5,8	1,9	
0,83593750	4,6	-114	-0,2	-2,1	5,4	-0,1	-5,7	1,9	
0,83984375	7,5	-61	-0,1	-2,1	4,8	-0,1	-5,6	1,9	
0,84375000	7,4	-198	0,0	-1,9	6,1	-0,3	-7,0	1,8	
0,84765625	7,2	-197	-0,1	-1,6	5,2	-0,3	-6,4	1,6	
0,85156250	7,2	-226	-0,2	-1,6	5,5	-0,3	-5,9	2,2	
0,85546875	6,8	-236	0,1	-1,4	4,8	-0,3	-6,1	1,6	
0,85937500	6,6	-137	-0,1	-2,6	5,7	-0,3	-7,1	2,1	
0,86328125	4,0	-141	0,1	-2,1	5,9	-0,3	-7,2	2,3	
0,86718750	6,1	-208	0,1	-2,2	5,1	-0,1	-6,0	1,8	
0,87109375	6,7	-146	0,6	-2,1	5,0	-0,1	-5,6	1,9	
0,87500000	6,2	-245	-0,0	-2,6	5,2	-0,1	-6,7	1,8	
0,87890625	5,8	-153	-0,3	-1,2	5,1	-0,1	-6,2	1,7	
0,88281250	3,6	-179	-0,5	-1,6	5,3	-0,1	-6,2	2,0	
0,88671875	5,1	-163	-0,3	-2,3	5,7	-0,1	-5,4	1,6	
0,89062500	4,8	-159	-0,0	-1,7	5,9	-0,1	-6,3	1,9	
0,89453125	2,2	-128	0,1	-2,2	5,4	-0,1	-5,7	2,1	
0,89843750	4,6	-173	-0,4	-1,6	5,1	-0,1	-6,0	1,6	
0,90234375	4,5	-151	0,0	-1,5	5,0	-0,1	-6,3	1,8	
0,90625000	4,3	-190	-0,1	-2,3	6,1	-0,1	-6,8	1,7	
0,91015625	4,4	-243	-0,0	-2,4	5,0	-0,1	-6,5	2,0	
0,91406250	3,6	-147	0,0	-1,9	6,1	-0,3	-5,8	1,9	
0,91796875	4,6	-190	-0,2	-3,0	5,0	-0,3	-6,4	2,0	
0,92187500	3,8	-211	-0,2	-2,0	5,8	-0,3	-6,2	1,9	
0,92578125	3,7	-121	-0,1	-2,3	4,3	-0,1	-6,8	1,9	
0,92968750	5,9	-180	0,4	-1,6	4,0	-0,3	-7,3	2,1	
0,93359375	3,8	-117	-0,1	-2,5	5,7	-0,3	-6,8	1,9	
0,93750000	6,4	-117	0,2	-1,8	5,1	-0,3	-5,7	2,1	
0,94140625	5,2	-246	-0,0	-2,7	4,8	-0,1	-6,0	1,9	
0,94531250	4,3	-100	-0,2	-1,7	5,5	-0,3	-6,7	2,0	
0,94921875	3,5	-312	-0,2	-2,2	6,4	-0,4	-7,3	1,8	
0,95312500	4,3	-238	-0,1	-2,4	6,4	-0,4	-5,7	1,9	
0,95703125	3,4	-258	0,2	-2,0	5,5	-0,3	-6,4	1,5	
0,96093750	2,8	-159	-0,1	-2,3	6,1	-0,1	-6,2	2,2	
0,96484375	4,8	-255	0,2	-1,9	5,0	-0,1	-6,8	2,0	
0,96875000	1,9	-177	0,0	-0,9	5,6	-0,3	-5,8	1,8	
0,97265625	2,4	-221	-0,3	-2,0	5,4	-0,3	-6,4	2,1	
0,97656250	1,8	-168	-0,3	-2,3	5,6	-0,3	-6,6	2,0	
0,98046875	2,7	-242	0,2	-0,9	6,0	-0,1	-7,0	1,6	
0,98437500	2,5	-222	-0,1	-2,0	5,8	-0,3	-6,2	1,7	
0,98828125	4,8	-106	0,1	-2,8	6,1	-0,3	-6,3	2,0	
0,99218750	5,1	-157	0,1	-2,2	5,1	-0,3	-6,8	2,4	
0,99609375	3,7	-217	0,0	-1,7	5,8	-0,1	-6,4	2,0	
1,00000000	4,5	-187	0,1	-2,5	6,1	-0,1	-6,9	1,6	
1,00390625	4,1	-265	-0,3	-2,0	6,3	-0,1	-6,7	2,3	
1,00781250	4,7	-170	-0,1	-2,2	5,8	-0,1	-5,6	1,7	
1,01171875	5,1	-184	0,2	-1,4	5,5	-0,1	-6,9	2,0	
1,01562500	2,8	-169	-0,0	-1,6	5,5	-0,1	-6,2	1,9	
1,01953125	4,6	-134	-0,3	-1,4	6,2	-0,1	-6,0	2,4	
1,02343750	3,3	-153	-0,2	-1,7	5,2	-0,3	-5,9	2,1	
1,02734375	7,0	-117	-0,0	-2,5	4,9	-0,3	-6,9	2,5	
1,03125000	5,4	-192	0,2	-2,4	4,8	-0,3	-6,2	1,9	
1,03515625	7,8	-191	-0,1	-2,4	6,5	-0,1	-6,2	1,8	
1,03906250	5,6	-135	-0,3	-1,9	5,0	-0,3	-6,8	1,9	
1,04296875	4,1	-213	-0,0	-2,4	5,2	-0,3	-6,4	1,6	
1,04687500	2,4	-148	-0,4	-3,0	4,7	-0,3	-5,8	2,1	
1,05078125	3,3	-165	0,3	-2,9	5,3	-0,1	-6,0	2,0	
1,05468750	3,6	-164	-0,3	-1,5	5,5	-0,1	-6,0	1,6	
1,05859375	5,1	-175	0,2	-1,8	5,1	-0,3	-4,9	1,8	
1,06250000	4,3	-132	-0,2	-2,0	4,9	-0,3	-6,4	2,1	
1,06640625	4,4	-96	-0,4	-2,0	5,1	-0,3	-7,1	2,0	
1,07031250	3,2	-156	0,2	-2,4	5,9	-0,1	-5,9	2,1	
1,07421875	3,1	-142	0,2	-1,9	5,0	-0,1	-6,3	1,7	
1,07812500	5,6	-236	0,2	-2,0	5,1	-0,1	-6,6	2,1	
1,08203125	3,8	-234	0,1	-1,4	4,4	-0,1	-6,4	2,0	
1,08593750	3,2	-100	0,2	-1,9	5,8	-0,1	-6,7	1,8	
1,08984375	5,2	-171	-0,0	-2,8	5,2	-0,1	-6,2	1,8	
1,09375000	2,0	-205	0,1	-2,3	6,2	-0,1	-6,5	2,0	
1,09765625	2,0	-115	-0,1	-2,2	5,4	-0,1	-6,6	2,6	
1,10156250	3,1	-245	0,2	-2,4	6,4	-0,1	-5,5	1,9	
1,10546875	3,5	-249	0,2	-1,9	6,2	-0,1	-5,9	2,2	
1,10937500	3,4	-198	-0,1	-1,4	4,8	-0,1	-5,7	1,5	
1,11328125	4,4	-266	0,1	-2,0	6,1	-0,1	-6,6	2,0	
1,11718750	4,9	-191	0,1	-2,1	5,2	-0,1	-6,6	2,2	
1,12109375	6,7	-177	-0,2	-2,1	5,7	-0,1	-6,8	2,0	
1,12500000	6,2	-166	0,1	-1,5	5,3	-0,1	-6,0	1,7	
1,12890625	6,7	-156	0,0	-1,4	6,4	-0,1	-5,9	1,6	
1,13281250	5,9	-173	-0,2	-2,0	4,5	-0,1	-6,1	1,6	
1,13671875	4,3	-137	0,4	-1,9	5,6	-0,1	-6,0	1,3	
1,14062500	5,6	-192	-0,3	-1,8	5,9	-0,1	-5,6	1,8	
1,14453125	5,7	-175	-0,2	-1,8	5,8	-0,1	-6,4	1,9	
1,14843750	4,3	-224	-0,2	-2,1	5,4	-0,1	-6,0	2,1	
1,15234375	4,5	-225	-0,1	-2,8	5,9	-0,1	-6,6	1,8	
1,15625000	5,1	-166	0,0	-2,5	5,7	-0,1	-6,9	1,8	
1,16015625	3,8	-123	-0,2	-1,9	5,1	-0,1	-6,2	2,1	
1,16406250	5,6	-236	-0,2	-2,5	6,3	-0,1	-7,5	2,0	
1,16796875	5,6	-212	-0,0	-2,4	5,4	-0,3	-6,0	2,1	
1,17187500	5,8	-217	0,1	-0,9	6,5	-0,3	-6,0	2,2	
1,17578125	5,7	-140	0,0	-1,7	5,5	-0,3	-5,9	1,7	
1,17968750	5,8	-154	0,1	-2,9	5,6	-0,1	-6,2	1,9	
1,18359375	5,4	-92	0,2	-2,1	5,8	-0,1	-7,0	1,9	
1,18750000	4,3	-216	-0,3	-2,2	4,8	-0,1	-7,2	1,9	
1,19140625	4,0	-206	-0,3	-1,7	5,4	-0,1	-6,6	1,6	
1,19531250	3,1	-132	0,2	-2,2	6,7	-0,1	-5,7	1,8	
1,19921875	3,7	-113	-0,5	-2,2	5,7	-0,1	-6,2	1,7	
1,20312500	5,2	-96	0,2	-2,8	6,1	-0,1	-6,2	1,8	
